PM2.5,PM10,SO2,NO2,CO,O3,date
11.0,82.0,2.0,2.0,200.0,76.0,2016-03-08
12.0,54.0,2.0,2.0,200.0,76.0,2016-03-08
7.0,48.0,2.0,2.0,200.0,76.0,2016-03-08
6.0,44.0,2.0,2.0,200.0,76.0,2016-03-08
6.0,40.0,2.0,2.0,200.0,76.0,2016-03-08
6.0,36.0,2.0,2.0,200.0,77.0,2016-03-08
7.0,26.0,2.0,2.0,200.0,78.0,2016-03-08
4.0,34.0,2.0,2.0,200.0,76.0,2016-03-08
8.0,38.0,2.0,2.0,200.0,76.0,2016-03-08
3.0,45.0,2.0,2.0,200.0,76.0,2016-03-08
11.0,46.0,2.0,2.0,200.0,77.0,2016-03-08
13.0,38.0,3.0,2.0,300.0,78.0,2016-03-08
8.0,46.0,4.0,2.0,300.0,81.0,2016-03-08
11.0,39.0,3.0,3.0,300.0,83.0,2016-03-08
13.0,46.0,2.0,2.0,300.0,85.0,2016-03-08
11.0,36.0,2.0,2.0,200.0,85.0,2016-03-08
7.0,39.0,2.0,2.0,200.0,83.0,2016-03-08
9.0,46.0,2.0,2.0,200.0,82.0,2016-03-08
7.0,33.0,2.0,2.0,200.0,84.0,2016-03-08
5.0,14.0,2.0,2.0,200.0,82.0,2016-03-08
3.0,13.0,2.0,2.0,200.0,80.0,2016-03-08
5.0,14.0,2.0,2.0,200.0,77.0,2016-03-08
9.0,20.0,2.0,2.0,200.0,76.0,2016-03-08
6.0,14.0,2.0,2.0,200.0,73.0,2016-03-09
6.0,15.0,2.0,2.0,200.0,74.0,2016-03-09
8.0,22.0,2.0,2.0,200.0,75.0,2016-03-09
3.0,12.0,2.0,2.0,200.0,74.0,2016-03-09
7.0,8.0,2.0,2.0,200.0,74.0,2016-03-09
7.0,12.0,2.0,2.0,200.0,70.0,2016-03-09
6.0,7.0,2.0,2.0,200.0,69.0,2016-03-09
7.0,10.0,2.0,2.0,200.0,65.0,2016-03-09
9.0,23.0,2.0,4.0,200.0,64.0,2016-03-09
6.0,17.0,2.0,3.0,200.0,68.0,2016-03-09
4.0,48.0,2.0,2.0,200.0,77.0,2016-03-09
7.0,37.0,2.0,2.0,200.0,78.0,2016-03-09
10.0,60.0,2.0,2.0,300.0,77.0,2016-03-09
8.0,36.0,2.0,2.0,300.0,80.0,2016-03-09
12.0,35.0,2.0,2.0,300.0,81.0,2016-03-09
11.0,30.0,2.0,2.0,300.0,84.0,2016-03-09
10.0,29.0,2.0,2.0,300.0,85.0,2016-03-09
9.0,38.0,2.0,2.0,200.0,84.0,2016-03-09
7.0,31.0,2.0,2.0,200.0,82.0,2016-03-09
4.0,33.0,2.0,2.0,200.0,80.0,2016-03-09
5.0,24.0,2.0,2.0,200.0,78.0,2016-03-09
7.0,26.0,2.0,2.0,300.0,72.0,2016-03-09
4.0,38.0,2.0,2.0,200.0,76.0,2016-03-09
9.0,34.0,2.0,2.0,200.0,76.0,2016-03-09
8.0,29.0,2.0,2.0,200.0,77.0,2016-03-10
6.0,27.0,2.0,2.0,200.0,74.0,2016-03-10
7.0,31.0,4.0,2.0,200.0,72.0,2016-03-10
5.0,25.0,3.0,2.0,300.0,76.0,2016-03-10
4.0,19.0,3.0,2.0,300.0,73.5,2016-03-10
7.0,16.0,4.0,2.0,300.0,71.0,2016-03-10
7.0,17.0,4.0,3.0,300.0,68.0,2016-03-10
9.0,21.0,5.0,6.0,300.0,60.0,2016-03-10
49.0,73.0,6.0,12.0,300.0,53.0,2016-03-10
10.0,65.0,8.0,5.0,400.0,70.0,2016-03-10
8.0,42.0,5.0,2.0,400.0,80.0,2016-03-10
3.0,24.0,4.0,2.0,400.0,82.0,2016-03-10
10.0,40.0,5.0,2.0,300.0,84.0,2016-03-10
8.0,53.0,5.0,2.0,300.0,84.0,2016-03-10
15.0,61.0,5.0,2.0,300.0,87.0,2016-03-10
14.0,83.0,4.4,2.0,300.0,87.0,2016-03-10
11.0,74.0,3.8,2.0,300.0,87.0,2016-03-10
15.0,96.0,3.2,2.0,300.0,90.0,2016-03-10
12.0,87.0,2.6,2.0,300.0,93.0,2016-03-10
4.0,87.0,2.0,2.0,300.0,91.0,2016-03-10
9.0,82.0,2.0,2.0,300.0,85.0,2016-03-10
12.0,78.0,2.0,2.0,300.0,75.0,2016-03-10
9.0,79.0,2.0,2.0,300.0,70.0,2016-03-10
12.0,74.0,2.0,2.0,300.0,62.0,2016-03-10
18.0,70.0,2.0,2.0,400.0,66.0,2016-03-11
6.0,50.0,2.0,2.0,400.0,77.0,2016-03-11
10.0,49.0,2.0,2.0,300.0,81.0,2016-03-11
14.0,71.0,2.0,2.0,300.0,76.0,2016-03-11
7.0,38.0,2.0,2.0,300.0,81.0,2016-03-11
6.0,22.0,2.0,2.0,300.0,82.0,2016-03-11
3.0,16.0,2.0,2.0,300.0,81.0,2016-03-11
10.0,33.0,5.0,9.0,300.0,62.0,2016-03-11
14.0,49.0,4.0,9.0,300.0,64.0,2016-03-11
11.0,46.0,4.0,7.0,400.0,72.0,2016-03-11
12.0,52.0,5.0,5.0,400.0,78.0,2016-03-11
14.0,28.0,4.0,4.0,400.0,81.0,2016-03-11
10.0,45.0,3.0,2.0,400.0,87.0,2016-03-11
9.0,16.0,2.0,2.0,400.0,91.0,2016-03-11
12.0,28.0,3.0,2.0,300.0,93.0,2016-03-11
13.0,25.0,4.0,3.0,300.0,94.0,2016-03-11
10.0,13.0,3.0,3.0,400.0,97.0,2016-03-11
17.0,22.0,3.0,4.0,400.0,97.0,2016-03-11
27.0,54.0,6.0,18.0,400.0,83.0,2016-03-11
47.0,88.0,10.0,32.0,500.0,68.0,2016-03-11
48.0,96.0,7.0,30.0,600.0,53.0,2016-03-11
55.0,94.0,10.0,30.0,700.0,50.0,2016-03-11
45.0,79.0,7.0,23.0,700.0,53.0,2016-03-11
64.0,95.0,9.0,33.0,800.0,38.0,2016-03-11
81.0,109.0,10.0,36.0,900.0,30.0,2016-03-12
60.0,83.0,6.0,28.0,1000.0,35.0,2016-03-12
66.0,93.0,5.0,32.0,1100.0,29.0,2016-03-12
66.0,96.0,6.0,38.0,1200.0,23.5,2016-03-12
48.0,83.0,6.0,39.0,1300.0,18.0,2016-03-12
51.0,97.0,5.0,37.0,1300.0,17.0,2016-03-12
51.0,95.0,5.0,42.0,1300.0,13.0,2016-03-12
55.0,108.0,5.0,44.0,1300.0,9.0,2016-03-12
79.0,119.0,9.0,44.0,1200.0,13.0,2016-03-12
90.0,132.0,18.0,48.0,1300.0,13.0,2016-03-12
87.0,129.0,21.0,64.0,1300.0,14.0,2016-03-12
93.0,127.0,23.0,63.0,1300.0,26.0,2016-03-12
103.0,138.0,32.0,57.0,1400.0,40.0,2016-03-12
114.0,141.0,36.0,57.0,1400.0,50.0,2016-03-12
108.0,142.0,34.0,62.0,1400.0,54.0,2016-03-12
116.0,141.0,33.0,70.0,1400.0,56.0,2016-03-12
121.0,162.0,38.0,82.0,1500.0,48.0,2016-03-12
128.0,160.0,43.0,90.0,1500.0,44.0,2016-03-12
132.0,170.0,42.0,92.0,1600.0,40.0,2016-03-12
131.0,172.0,30.0,93.0,1600.0,24.0,2016-03-12
132.0,167.0,31.0,92.0,1700.0,21.0,2016-03-12
133.0,164.0,27.0,96.0,1700.0,12.0,2016-03-12
140.0,162.0,24.0,90.0,1700.0,12.0,2016-03-12
108.0,141.0,11.0,56.0,1800.0,33.0,2016-03-12
9.0,72.0,2.0,7.0,1500.0,78.0,2016-03-13
8.0,37.0,2.0,6.0,1200.0,83.0,2016-03-13
8.0,36.0,2.0,5.0,900.0,86.0,2016-03-13
8.0,49.0,2.0,5.0,700.0,88.0,2016-03-13
4.0,17.0,2.0,4.0,500.0,94.0,2016-03-13
7.0,26.0,2.0,5.0,400.0,97.0,2016-03-13
6.0,16.0,2.0,4.0,300.0,99.0,2016-03-13
7.0,11.0,2.0,5.0,300.0,95.0,2016-03-13
7.0,38.0,5.0,13.0,300.0,81.0,2016-03-13
11.0,28.0,4.0,11.0,300.0,84.0,2016-03-13
12.0,60.0,4.0,12.0,300.0,83.0,2016-03-13
13.0,58.0,4.0,10.0,300.0,87.0,2016-03-13
13.0,47.0,3.0,9.0,300.0,91.0,2016-03-13
12.0,36.0,3.0,8.0,300.0,95.0,2016-03-13
6.0,32.0,2.0,7.0,300.0,99.0,2016-03-13
12.0,33.0,2.0,7.0,300.0,101.0,2016-03-13
12.0,33.0,2.0,8.0,300.0,102.0,2016-03-13
15.0,28.0,2.0,9.0,300.0,102.0,2016-03-13
14.0,36.0,2.0,13.0,300.0,92.0,2016-03-13
15.0,47.0,2.0,13.0,300.0,79.0,2016-03-13
20.0,64.0,3.0,19.0,300.0,66.0,2016-03-13
26.0,65.0,2.0,22.0,300.0,56.0,2016-03-13
20.0,65.0,2.0,22.0,400.0,53.0,2016-03-13
28.0,54.0,5.0,25.0,400.0,45.0,2016-03-13
23.0,67.0,4.0,25.0,400.0,43.0,2016-03-14
47.0,77.0,6.0,23.0,500.0,43.0,2016-03-14
16.0,59.0,4.0,25.0,500.0,39.0,2016-03-14
21.0,56.0,5.0,27.0,500.0,40.0,2016-03-14
26.0,100.0,6.0,42.0,500.0,17.0,2016-03-14
29.0,78.0,6.0,31.0,500.0,23.0,2016-03-14
30.0,57.0,5.0,33.0,600.0,16.0,2016-03-14
33.0,81.0,4.0,33.0,600.0,14.0,2016-03-14
50.0,98.0,8.0,31.0,600.0,23.0,2016-03-14
63.0,118.0,12.0,38.0,800.0,24.0,2016-03-14
72.0,125.0,20.0,47.0,1000.0,30.0,2016-03-14
94.0,139.0,23.0,66.0,1100.0,29.0,2016-03-14
96.0,138.0,21.0,65.0,1200.0,44.0,2016-03-14
91.0,127.0,20.0,58.0,1300.0,62.0,2016-03-14
76.0,100.0,16.0,51.0,1200.0,78.0,2016-03-14
59.0,93.0,12.0,53.0,1100.0,80.0,2016-03-14
57.0,93.0,9.0,43.0,900.0,105.0,2016-03-14
53.0,85.0,9.0,37.0,800.0,107.0,2016-03-14
61.0,202.0,9.0,45.0,800.0,77.0,2016-03-14
65.0,160.0,8.0,37.0,800.0,64.0,2016-03-14
53.0,74.0,9.0,33.0,800.0,68.0,2016-03-14
63.0,98.0,9.0,37.0,800.0,56.0,2016-03-14
53.0,85.0,10.0,35.0,900.0,53.0,2016-03-14
66.0,101.0,10.0,42.0,900.0,44.0,2016-03-15
80.0,153.0,9.0,53.0,900.0,26.0,2016-03-15
73.0,207.0,9.0,68.0,1100.0,6.0,2016-03-15
62.0,203.0,8.0,57.0,1100.0,16.0,2016-03-15
62.0,183.0,8.0,51.0,1000.0,17.0,2016-03-15
60.0,175.0,9.0,54.0,1000.0,12.0,2016-03-15
56.0,125.0,8.0,50.0,900.0,12.0,2016-03-15
57.0,115.0,9.0,49.0,900.0,8.0,2016-03-15
66.0,162.0,10.0,49.0,900.0,12.0,2016-03-15
136.0,243.0,19.0,64.0,1000.0,10.0,2016-03-15
105.0,172.0,30.0,84.0,1200.0,7.0,2016-03-15
140.0,204.0,35.0,90.0,1400.0,25.0,2016-03-15
161.0,213.0,39.0,113.0,1600.0,33.0,2016-03-15
164.0,208.0,37.0,105.0,1700.0,51.0,2016-03-15
162.0,214.0,40.0,103.0,1700.0,51.0,2016-03-15
167.0,209.0,41.0,102.0,1700.0,48.0,2016-03-15
182.0,257.0,34.0,108.0,1700.0,29.0,2016-03-15
183.0,272.0,29.0,115.0,1700.0,8.0,2016-03-15
179.0,205.0,29.0,104.0,1800.0,15.0,2016-03-15
174.0,185.0,30.0,79.0,1800.0,24.0,2016-03-15
180.0,196.0,28.0,97.0,1800.0,12.0,2016-03-16
184.0,241.0,23.0,86.0,1800.0,5.0,2016-03-16
181.0,208.0,21.0,73.0,1900.0,11.0,2016-03-16
182.0,237.0,20.0,78.0,1800.0,6.0,2016-03-16
182.0,223.0,18.0,71.0,1900.0,6.0,2016-03-16
177.0,229.0,16.0,62.0,1900.0,6.0,2016-03-16
177.0,252.0,14.0,63.0,1800.0,3.0,2016-03-16
181.0,203.0,13.0,56.0,1700.0,11.0,2016-03-16
251.0,280.0,16.0,62.0,1700.0,10.0,2016-03-16
208.0,228.0,36.0,61.0,1900.0,39.0,2016-03-16
220.0,238.0,42.0,76.0,1900.0,44.0,2016-03-16
236.0,273.0,41.0,105.0,2000.0,41.0,2016-03-16
230.0,260.0,36.0,70.0,2000.0,93.0,2016-03-16
231.0,246.0,37.0,63.0,1800.0,128.0,2016-03-16
246.0,267.0,36.0,67.0,1800.0,143.0,2016-03-16
262.0,276.0,38.0,81.0,1700.0,138.0,2016-03-16
276.0,287.0,38.0,111.0,1800.0,103.0,2016-03-16
287.0,337.0,33.0,123.0,1900.0,79.0,2016-03-16
293.0,385.0,29.0,117.0,1900.0,66.0,2016-03-16
279.0,279.0,28.0,90.0,2000.0,74.0,2016-03-16
290.0,319.0,25.0,89.0,2000.0,58.0,2016-03-16
282.0,282.0,26.0,62.0,2000.0,80.0,2016-03-16
302.0,302.0,26.0,53.0,2100.0,85.0,2016-03-16
319.0,319.0,26.0,61.0,2200.0,72.0,2016-03-17
314.0,329.0,20.0,86.0,2300.0,33.0,2016-03-17
316.0,320.0,19.0,75.0,2300.0,39.0,2016-03-17
308.0,308.0,24.0,63.0,2300.0,53.0,2016-03-17
305.0,305.0,17.0,68.0,2400.0,37.0,2016-03-17
301.0,301.0,11.0,67.0,2400.0,28.0,2016-03-17
290.0,290.0,8.0,64.0,2300.0,21.0,2016-03-17
289.0,289.0,6.0,65.0,2200.0,18.0,2016-03-17
293.0,293.0,8.0,72.0,2100.0,16.0,2016-03-17
378.0,378.0,15.0,82.0,2200.0,14.0,2016-03-17
337.0,337.0,23.0,85.0,2200.0,32.0,2016-03-17
313.0,313.0,29.0,85.0,2200.0,54.0,2016-03-17
308.0,308.0,35.0,83.0,2200.0,71.0,2016-03-17
301.0,301.0,41.0,84.0,2200.0,88.0,2016-03-17
305.0,305.0,42.0,78.0,2200.0,125.0,2016-03-17
328.0,328.0,41.0,88.0,2100.0,145.0,2016-03-17
337.0,337.0,40.0,103.0,2100.0,135.0,2016-03-17
337.0,337.0,35.0,112.0,2100.0,122.0,2016-03-17
338.0,338.0,28.0,119.0,2100.0,94.0,2016-03-17
335.0,343.0,21.0,120.0,2200.0,69.0,2016-03-17
346.0,346.0,19.0,100.0,2200.0,73.0,2016-03-17
337.0,337.0,22.0,99.0,2200.0,63.0,2016-03-17
337.0,337.0,18.0,85.0,2200.0,62.0,2016-03-17
334.0,334.0,16.0,80.0,2200.0,54.0,2016-03-17
346.0,346.0,15.0,71.0,2200.0,55.0,2016-03-18
329.0,329.0,14.0,60.0,2200.0,63.0,2016-03-18
323.0,323.0,13.0,60.0,2200.0,59.0,2016-03-18
327.0,327.0,15.0,64.0,2000.0,54.0,2016-03-18
327.0,327.0,13.0,51.0,2000.0,60.0,2016-03-18
317.0,317.0,13.0,32.0,2000.0,72.0,2016-03-18
267.0,267.0,13.0,34.0,1900.0,67.0,2016-03-18
235.0,235.0,12.0,35.0,1800.0,56.0,2016-03-18
260.0,260.0,32.0,42.0,1700.0,69.0,2016-03-18
185.0,228.0,32.0,37.0,1700.0,66.0,2016-03-18
117.0,160.0,22.0,27.0,1600.0,75.0,2016-03-18
80.0,113.0,17.0,20.0,1400.0,82.0,2016-03-18
82.0,142.0,18.0,26.0,1000.0,81.0,2016-03-18
67.0,89.0,10.0,18.0,1000.0,97.0,2016-03-18
58.0,89.0,9.0,16.0,1700.0,108.0,2016-03-18
54.0,102.0,8.0,14.0,2400.0,116.0,2016-03-18
56.0,132.0,6.0,13.0,2300.0,124.0,2016-03-18
53.0,86.0,3.0,12.0,1400.0,122.0,2016-03-18
41.0,71.0,3.0,19.0,1200.0,106.0,2016-03-18
38.0,76.0,3.0,22.0,1300.0,86.0,2016-03-18
43.0,146.0,4.0,24.0,1400.0,68.0,2016-03-18
43.0,87.0,3.0,38.0,1400.0,39.0,2016-03-18
33.0,107.0,4.0,45.0,1300.0,28.0,2016-03-18
48.0,231.0,4.0,45.0,1200.0,23.0,2016-03-18
21.0,69.0,2.0,29.0,1100.0,42.0,2016-03-19
17.0,68.0,3.0,25.0,900.0,41.0,2016-03-19
21.0,99.0,3.0,31.0,800.0,27.0,2016-03-19
16.0,101.0,3.0,39.0,700.0,17.0,2016-03-19
22.0,99.0,3.0,36.0,700.0,20.0,2016-03-19
16.0,31.0,3.0,25.0,700.0,33.0,2016-03-19
25.0,43.0,4.0,25.0,700.0,33.0,2016-03-19
32.0,57.0,4.0,26.0,800.0,30.0,2016-03-19
52.0,113.0,7.0,27.0,900.0,35.0,2016-03-19
69.0,164.0,16.0,50.0,1100.0,26.0,2016-03-19
65.0,147.0,15.0,45.0,1100.0,42.0,2016-03-19
62.0,154.0,17.0,31.0,1100.0,65.0,2016-03-19
61.0,134.0,20.0,34.0,1100.0,68.0,2016-03-19
60.0,128.0,18.0,33.0,1100.0,74.0,2016-03-19
47.0,117.0,13.0,29.0,1000.0,80.0,2016-03-19
48.0,129.0,12.0,30.0,900.0,83.0,2016-03-19
51.0,123.0,10.0,29.0,900.0,86.0,2016-03-19
45.0,123.0,10.0,31.0,800.0,81.0,2016-03-19
49.0,138.0,10.0,36.0,800.0,74.0,2016-03-19
54.0,202.0,8.0,41.0,800.0,57.0,2016-03-19
59.0,214.0,7.0,44.0,800.0,39.0,2016-03-19
52.0,105.0,8.0,31.0,800.0,53.0,2016-03-19
62.0,146.0,8.0,45.0,800.0,29.0,2016-03-19
64.0,198.0,7.0,46.0,900.0,27.0,2016-03-19
62.0,142.0,7.0,50.0,900.0,18.0,2016-03-20
58.0,163.0,6.0,52.0,900.0,7.0,2016-03-20
57.0,150.0,5.0,50.0,900.0,5.0,2016-03-20
64.0,258.0,5.0,46.0,1000.0,3.0,2016-03-20
56.0,142.0,4.0,46.0,1000.0,3.0,2016-03-20
56.0,129.0,4.0,45.0,1000.0,7.0,2016-03-20
49.0,92.0,3.0,40.0,900.0,12.0,2016-03-20
50.0,88.0,3.0,35.0,900.0,16.0,2016-03-20
57.0,110.0,6.0,38.0,1000.0,19.0,2016-03-20
63.0,133.0,9.0,33.0,1000.0,39.0,2016-03-20
63.0,129.0,10.0,35.0,1000.0,54.0,2016-03-20
65.0,117.0,11.0,47.0,900.0,53.0,2016-03-20
73.0,122.0,10.0,48.0,900.0,71.0,2016-03-20
63.0,114.0,8.0,49.0,900.0,80.0,2016-03-20
57.0,64.0,6.0,30.0,800.0,108.0,2016-03-20
42.0,68.0,5.0,26.0,800.0,114.0,2016-03-20
41.0,54.0,4.0,26.0,700.0,116.0,2016-03-20
42.0,52.0,3.0,28.0,700.0,106.0,2016-03-20
35.0,46.0,2.0,34.0,600.0,91.0,2016-03-20
57.0,82.0,3.0,42.0,600.0,72.0,2016-03-20
48.0,66.0,3.0,48.0,600.0,48.0,2016-03-20
52.0,67.0,5.0,47.0,700.0,46.0,2016-03-20
57.0,69.0,6.0,42.0,700.0,51.0,2016-03-20
62.0,92.0,4.0,46.0,800.0,39.0,2016-03-20
61.0,83.0,4.0,40.0,900.0,46.0,2016-03-21
67.0,138.0,4.0,45.0,900.0,35.0,2016-03-21
68.0,109.0,4.0,39.0,900.0,42.0,2016-03-21
64.0,90.0,4.0,31.0,900.0,50.0,2016-03-21
67.0,97.0,3.0,32.0,900.0,44.0,2016-03-21
68.0,113.0,3.0,31.0,900.0,47.0,2016-03-21
67.0,89.0,3.0,31.0,900.0,44.0,2016-03-21
66.0,86.0,3.0,32.0,900.0,44.0,2016-03-21
77.0,128.0,4.0,36.0,900.0,42.0,2016-03-21
84.0,122.0,8.0,39.0,900.0,56.0,2016-03-21
95.0,127.0,9.0,43.0,900.0,72.0,2016-03-21
100.0,141.0,13.0,54.0,900.0,78.0,2016-03-21
113.0,181.0,14.0,75.0,1000.0,77.0,2016-03-21
121.0,162.0,13.0,66.0,1000.0,113.0,2016-03-21
119.0,143.0,12.0,51.0,1000.0,151.0,2016-03-21
130.0,162.0,13.0,79.0,1000.0,127.0,2016-03-21
114.0,168.0,13.0,55.0,1000.0,140.0,2016-03-21
101.0,176.0,15.0,43.0,1000.0,148.0,2016-03-21
138.0,227.0,23.0,58.0,1100.0,126.0,2016-03-21
143.0,256.0,22.0,64.0,1100.0,97.0,2016-03-21
128.0,206.0,17.0,48.0,1100.0,91.0,2016-03-21
131.0,178.0,19.0,46.0,1200.0,89.0,2016-03-21
122.0,175.0,16.0,45.0,1200.0,80.0,2016-03-21
122.0,175.0,14.0,45.0,1200.0,70.0,2016-03-21
121.0,159.0,16.0,42.0,1200.0,73.0,2016-03-22
128.0,229.0,15.0,52.0,1200.0,54.0,2016-03-22
119.0,166.0,17.0,37.0,1200.0,68.0,2016-03-22
121.0,190.0,15.0,39.0,1200.0,60.0,2016-03-22
127.0,214.0,14.0,42.0,1200.0,47.0,2016-03-22
129.0,251.0,14.0,49.0,1200.0,41.0,2016-03-22
122.0,203.0,13.0,39.0,1200.0,47.0,2016-03-22
120.0,184.0,13.0,42.0,1200.0,40.0,2016-03-22
138.0,235.0,13.0,50.0,1200.0,28.0,2016-03-22
155.0,247.0,15.0,64.0,1300.0,22.0,2016-03-22
160.0,220.0,24.0,94.0,1300.0,30.0,2016-03-22
144.0,192.0,24.0,78.0,1400.0,53.0,2016-03-22
97.0,127.0,21.0,39.0,1400.0,93.0,2016-03-22
89.0,117.0,20.0,37.0,1200.0,96.0,2016-03-22
103.0,165.0,23.0,56.0,1200.0,76.0,2016-03-22
89.0,202.0,28.0,61.0,1300.0,69.0,2016-03-22
99.0,230.0,30.0,63.0,1400.0,73.0,2016-03-22
108.0,254.0,28.0,61.0,1500.0,71.0,2016-03-22
82.0,240.0,21.0,54.0,1600.0,74.0,2016-03-22
85.0,227.0,16.0,55.0,1500.0,60.0,2016-03-22
72.0,211.0,13.0,54.0,1500.0,42.0,2016-03-22
68.0,197.0,14.0,47.0,1500.0,51.0,2016-03-22
28.0,46.0,6.0,13.0,1400.0,85.0,2016-03-22
11.0,13.0,3.0,4.0,1200.0,93.0,2016-03-22
10.0,61.0,3.0,2.0,1000.0,98.0,2016-03-23
5.0,44.0,2.0,2.0,800.0,97.0,2016-03-23
7.0,20.0,2.0,2.0,600.0,95.0,2016-03-23
5.0,10.0,2.0,2.0,500.0,93.0,2016-03-23
5.0,12.0,2.0,2.0,400.0,91.0,2016-03-23
3.0,10.0,3.0,2.0,400.0,88.0,2016-03-23
6.0,6.0,3.0,2.0,300.0,86.0,2016-03-23
3.0,13.0,3.0,2.0,300.0,83.0,2016-03-23
7.0,34.0,3.0,4.0,300.0,75.0,2016-03-23
3.0,60.0,2.0,2.0,300.0,86.0,2016-03-23
10.0,53.0,2.0,2.0,300.0,90.0,2016-03-23
10.0,39.0,2.0,2.0,300.0,92.0,2016-03-23
4.0,100.0,3.0,2.0,300.0,93.0,2016-03-23
7.0,48.0,3.0,2.0,300.0,96.0,2016-03-23
8.0,61.0,2.0,2.0,300.0,98.0,2016-03-23
4.0,53.0,3.0,2.0,300.0,101.0,2016-03-23
5.0,24.0,3.0,2.0,300.0,102.0,2016-03-23
4.0,33.0,3.0,2.0,300.0,102.0,2016-03-23
4.0,11.0,2.0,2.0,200.0,101.0,2016-03-23
4.0,14.0,2.0,2.0,200.0,99.0,2016-03-23
3.0,15.0,3.0,2.0,200.0,97.0,2016-03-23
4.0,10.0,4.0,2.0,200.0,95.0,2016-03-23
4.0,6.0,4.0,2.0,300.0,93.0,2016-03-23
5.0,5.0,4.0,2.0,300.0,90.0,2016-03-24
5.0,5.0,4.0,2.0,300.0,87.0,2016-03-24
4.0,19.0,2.0,2.0,300.0,77.0,2016-03-24
3.0,23.0,2.0,3.0,300.0,72.0,2016-03-24
5.0,7.0,2.0,2.0,300.0,82.0,2016-03-24
5.0,5.0,2.0,2.0,300.0,85.0,2016-03-24
4.0,6.0,2.0,3.0,300.0,80.0,2016-03-24
6.0,8.0,2.0,3.0,300.0,77.0,2016-03-24
10.0,19.0,3.0,9.0,300.0,70.0,2016-03-24
8.0,13.0,4.0,9.0,300.0,74.0,2016-03-24
9.0,38.0,3.0,5.0,300.0,85.0,2016-03-24
12.0,59.0,2.0,3.0,300.0,91.0,2016-03-24
12.0,16.0,2.0,3.0,200.0,93.0,2016-03-24
9.0,20.0,2.0,4.0,200.0,93.0,2016-03-24
11.0,20.0,2.0,5.0,300.0,95.0,2016-03-24
10.0,33.0,2.0,6.0,300.0,97.0,2016-03-24
13.0,27.0,3.0,6.0,300.0,99.0,2016-03-24
12.0,25.0,2.0,5.0,300.0,102.0,2016-03-24
10.0,33.0,2.0,7.0,400.0,98.0,2016-03-24
7.0,14.0,2.0,2.0,400.0,101.0,2016-03-24
4.0,21.0,2.0,4.0,400.0,97.0,2016-03-24
3.0,11.0,2.0,2.0,300.0,96.0,2016-03-24
3.0,7.0,2.0,2.0,300.0,95.0,2016-03-24
4.0,5.0,2.0,2.0,300.0,91.0,2016-03-24
3.0,5.0,2.0,2.0,300.0,89.0,2016-03-25
3.0,5.0,2.0,2.0,300.0,87.0,2016-03-25
8.0,18.0,2.0,9.0,300.0,67.0,2016-03-25
11.0,12.0,2.0,10.0,300.0,61.0,2016-03-25
3.0,5.0,2.0,4.0,300.0,81.0,2016-03-25
4.0,5.0,2.0,2.0,300.0,82.0,2016-03-25
3.0,6.0,2.0,4.0,300.0,78.0,2016-03-25
5.0,10.0,2.0,3.0,300.0,79.0,2016-03-25
5.0,26.0,2.0,4.0,300.0,79.0,2016-03-25
5.0,28.0,2.0,3.0,300.0,85.0,2016-03-25
8.0,18.0,2.0,3.0,300.0,89.0,2016-03-25
6.0,15.0,2.0,3.0,300.0,95.0,2016-03-25
6.0,16.0,2.0,4.0,300.0,98.0,2016-03-25
6.0,6.0,2.0,3.0,300.0,102.0,2016-03-25
10.0,19.0,2.0,3.0,300.0,103.0,2016-03-25
10.0,29.0,2.0,5.0,300.0,103.0,2016-03-25
13.0,26.0,2.0,5.0,300.0,102.0,2016-03-25
11.0,23.0,2.0,4.0,300.0,105.0,2016-03-25
12.0,34.0,2.0,7.0,300.0,102.0,2016-03-25
11.0,43.0,2.0,6.0,300.0,100.0,2016-03-25
10.0,30.0,2.0,4.0,300.0,103.0,2016-03-25
9.0,34.0,2.0,3.0,300.0,104.0,2016-03-25
10.0,11.0,2.0,3.0,300.0,99.0,2016-03-25
5.0,6.0,2.0,3.0,300.0,96.0,2016-03-25
7.0,7.0,2.0,3.0,300.0,94.0,2016-03-26
7.0,7.0,2.0,2.0,300.0,91.0,2016-03-26
3.0,8.0,2.0,3.0,300.0,88.0,2016-03-26
6.0,14.0,2.0,6.0,300.0,85.0,2016-03-26
7.0,9.0,2.0,7.0,300.0,80.0,2016-03-26
5.0,18.0,2.0,4.0,300.0,82.0,2016-03-26
8.0,23.0,5.0,9.0,300.0,73.0,2016-03-26
10.0,30.0,6.0,10.0,400.0,72.0,2016-03-26
10.0,39.0,6.0,10.0,400.0,73.0,2016-03-26
10.0,421.0,12.0,10.0,400.0,76.0,2016-03-26
10.0,68.0,18.0,10.0,400.0,77.0,2016-03-26
15.0,56.0,17.0,10.0,500.0,84.0,2016-03-26
13.0,83.0,16.0,9.0,500.0,89.0,2016-03-26
16.0,35.0,16.0,8.0,500.0,93.0,2016-03-26
14.0,56.0,15.0,7.0,400.0,99.0,2016-03-26
16.0,42.0,13.0,7.0,400.0,103.0,2016-03-26
14.0,28.0,12.0,5.0,400.0,104.0,2016-03-26
6.0,38.0,11.0,4.0,400.0,104.0,2016-03-26
4.0,50.0,11.0,6.0,300.0,102.0,2016-03-26
8.0,33.0,11.0,5.0,300.0,98.0,2016-03-26
5.0,33.0,11.0,4.0,300.0,94.0,2016-03-26
